Date,Open,High,Low,Close,Adj Close,Volume
2013-06-26,40.139999,40.139999,40.139999,40.139999,36.671875,0
2013-06-27,40.459999,40.459999,40.459999,40.459999,36.964218,0
2013-06-28,40.310001,40.310001,40.310001,40.310001,36.827187,0
2013-07-01,40.580002,40.580002,40.580002,40.580002,37.073849,0
2013-07-02,40.560001,40.560001,40.560001,40.560001,37.055580,0
2013-07-03,40.590000,40.590000,40.590000,40.590000,37.082977,0
2013-07-05,41.020000,41.020000,41.020000,41.020000,37.475834,0
2013-07-08,41.230000,41.230000,41.230000,41.230000,37.667694,0
2013-07-09,41.540001,41.540001,41.540001,41.540001,37.950901,0
2013-07-10,41.560001,41.560001,41.560001,41.560001,37.969177,0
2013-07-11,42.119999,42.119999,42.119999,42.119999,38.480789,0
2013-07-12,42.259998,42.259998,42.259998,42.259998,38.608692,0
2013-07-15,42.340000,42.340000,42.340000,42.340000,38.681782,0
2013-07-16,42.169998,42.169998,42.169998,42.169998,38.526466,0
2013-07-17,42.299999,42.299999,42.299999,42.299999,38.645237,0
2013-07-18,42.540001,42.540001,42.540001,42.540001,38.864502,0
2013-07-19,42.599998,42.599998,42.599998,42.599998,38.919323,0
2013-07-22,42.689999,42.689999,42.689999,42.689999,39.001545,0
2013-07-23,42.619999,42.619999,42.619999,42.619999,38.937599,0
2013-07-24,42.439999,42.439999,42.439999,42.439999,38.773148,0
2013-07-25,42.610001,42.610001,42.610001,42.610001,38.928452,0
2013-07-26,42.610001,42.610001,42.610001,42.610001,38.928452,0
2013-07-29,42.439999,42.439999,42.439999,42.439999,38.773148,0
2013-07-30,42.500000,42.500000,42.500000,42.500000,38.827965,0
2013-07-31,42.509998,42.509998,42.509998,42.509998,38.837097,0
2013-08-01,43.080002,43.080002,43.080002,43.080002,39.357853,0
2013-08-02,43.150002,43.150002,43.150002,43.150002,39.421795,0
2013-08-05,43.110001,43.110001,43.110001,43.110001,39.385250,0
2013-08-06,42.820000,42.820000,42.820000,42.820000,39.120312,0
2013-08-07,42.650002,42.650002,42.650002,42.650002,38.964993,0
2013-08-08,42.840000,42.840000,42.840000,42.840000,39.138584,0
2013-08-09,42.720001,42.720001,42.720001,42.720001,39.028961,0
2013-08-12,42.700001,42.700001,42.700001,42.700001,39.010677,0
2013-08-13,42.779999,42.779999,42.779999,42.779999,39.083759,0
2013-08-14,42.570000,42.570000,42.570000,42.570000,38.891911,0
2013-08-15,41.950001,41.950001,41.950001,41.950001,38.325466,0
2013-08-16,41.810001,41.810001,41.810001,41.810001,38.197582,0
2013-08-19,41.549999,41.549999,41.549999,41.549999,37.960033,0
2013-08-20,41.779999,41.779999,41.779999,41.779999,38.170162,0
2013-08-21,41.549999,41.549999,41.549999,41.549999,37.960033,0
2013-08-22,41.930000,41.930000,41.930000,41.930000,38.307209,0
2013-08-23,42.099998,42.099998,42.099998,42.099998,38.462521,0
2013-08-26,41.970001,41.970001,41.970001,41.970001,38.343750,0
2013-08-27,41.259998,41.259998,41.259998,41.259998,37.695107,0
2013-08-28,41.380001,41.380001,41.380001,41.380001,37.804729,0
2013-08-29,41.509998,41.509998,41.509998,41.509998,37.923504,0
2013-08-30,41.320000,41.320000,41.320000,41.320000,37.749916,0
2013-09-03,41.490002,41.490002,41.490002,41.490002,37.905228,0
2013-09-04,41.840000,41.840000,41.840000,41.840000,38.224976,0
2013-09-05,41.900002,41.900002,41.900002,41.900002,38.279804,0
2013-09-06,41.930000,41.930000,41.930000,41.930000,38.307209,0
2013-09-09,42.389999,42.389999,42.389999,42.389999,38.727467,0
2013-09-10,42.709999,42.709999,42.709999,42.709999,39.019814,0
2013-09-11,42.840000,42.840000,42.840000,42.840000,39.138584,0
2013-09-12,42.689999,42.689999,42.689999,42.689999,39.001545,0
2013-09-13,42.810001,42.810001,42.810001,42.810001,39.111179,0
2013-09-16,43.029999,43.029999,43.029999,43.029999,39.312160,0
2013-09-17,43.259998,43.259998,43.259998,43.259998,39.522297,0
2013-09-18,43.759998,43.759998,43.759998,43.759998,39.979092,0
2013-09-19,43.700001,43.700001,43.700001,43.700001,39.924274,0
2013-09-20,43.189999,43.189999,43.189999,43.189999,39.647968,0
2013-09-23,43.000000,43.000000,43.000000,43.000000,39.473541,0
2013-09-24,42.930000,42.930000,42.930000,42.930000,39.409283,0
2013-09-25,42.849998,42.849998,42.849998,42.849998,39.335850,0
2013-09-26,43.020000,43.020000,43.020000,43.020000,39.491913,0
2013-09-27,42.849998,42.849998,42.849998,42.849998,39.335850,0
2013-09-30,42.630001,42.630001,42.630001,42.630001,39.133888,0
2013-10-01,43.020000,43.020000,43.020000,43.020000,39.491913,0
2013-10-02,42.980000,42.980000,42.980000,42.980000,39.455185,0
2013-10-03,42.590000,42.590000,42.590000,42.590000,39.097168,0
2013-10-04,42.900002,42.900002,42.900002,42.900002,39.381748,0
2013-10-07,42.520000,42.520000,42.520000,42.520000,39.032913,0
2013-10-08,41.950001,41.950001,41.950001,41.950001,38.509644,0
2013-10-09,41.930000,41.930000,41.930000,41.930000,38.491299,0
2013-10-10,42.869999,42.869999,42.869999,42.869999,39.354206,0
2013-10-11,43.169998,43.169998,43.169998,43.169998,39.629597,0
2013-10-14,43.349998,43.349998,43.349998,43.349998,39.794842,0
2013-10-15,43.040001,43.040001,43.040001,43.040001,39.510265,0
2013-10-16,43.630001,43.630001,43.630001,43.630001,40.051880,0
2013-10-17,43.950001,43.950001,43.950001,43.950001,40.345642,0
2013-10-18,44.259998,44.259998,44.259998,44.259998,40.630207,0
2013-10-21,44.250000,44.250000,44.250000,44.250000,40.621033,0
2013-10-22,44.490002,44.490002,44.490002,44.490002,40.841351,0
2013-10-23,44.270000,44.270000,44.270000,44.270000,40.639389,0
2013-10-24,44.439999,44.439999,44.439999,44.439999,40.795444,0
2013-10-25,44.610001,44.610001,44.610001,44.610001,40.951519,0
2013-10-28,44.639999,44.639999,44.639999,44.639999,40.979046,0
2013-10-29,44.860001,44.860001,44.860001,44.860001,41.181007,0
2013-10-30,44.599998,44.599998,44.599998,44.599998,40.942326,0
2013-10-31,44.439999,44.439999,44.439999,44.439999,40.795444,0
2013-11-01,44.540001,44.540001,44.540001,44.540001,40.887249,0
2013-11-04,44.740002,44.740002,44.740002,44.740002,41.070850,0
2013-11-05,44.610001,44.610001,44.610001,44.610001,40.951519,0
2013-11-06,44.740002,44.740002,44.740002,44.740002,41.070850,0
2013-11-07,44.119999,44.119999,44.119999,44.119999,40.501698,0
2013-11-08,44.720001,44.720001,44.720001,44.720001,41.052498,0
2013-11-11,44.770000,44.770000,44.770000,44.770000,41.098385,0
2013-11-12,44.680000,44.680000,44.680000,44.680000,41.015770,0
2013-11-13,45.080002,45.080002,45.080002,45.080002,41.382973,0
2013-11-14,45.279999,45.279999,45.279999,45.279999,41.566559,0
2013-11-15,45.480000,45.480000,45.480000,45.480000,41.750156,0
2013-11-18,45.250000,45.250000,45.250000,45.250000,41.539024,0
2013-11-19,45.130001,45.130001,45.130001,45.130001,41.428875,0
2013-11-20,44.980000,44.980000,44.980000,44.980000,41.291172,0
2013-11-21,45.400002,45.400002,45.400002,45.400002,41.676723,0
2013-11-22,45.619999,45.619999,45.619999,45.619999,41.878685,0
2013-11-25,45.560001,45.560001,45.560001,45.560001,41.823593,0
2013-11-26,45.619999,45.619999,45.619999,45.619999,41.878685,0
2013-11-27,45.750000,45.750000,45.750000,45.750000,41.998013,0
2013-11-29,45.720001,45.720001,45.720001,45.720001,41.970486,0
2013-12-02,45.580002,45.580002,45.580002,45.580002,41.841965,0
2013-12-03,45.430000,45.430000,45.430000,45.430000,41.704262,0
2013-12-04,45.389999,45.389999,45.389999,45.389999,41.667534,0
2013-12-05,45.230000,45.230000,45.230000,45.230000,41.520657,0
2013-12-06,45.700001,45.700001,45.700001,45.700001,41.952118,0
2013-12-09,45.779999,45.779999,45.779999,45.779999,42.025555,0
2013-12-10,45.630001,45.630001,45.630001,45.630001,41.887856,0
2013-12-11,45.070000,45.070000,45.070000,45.070000,41.373791,0
2013-12-12,44.959999,44.959999,44.959999,44.959999,41.272804,0
2013-12-13,45.000000,45.000000,45.000000,45.000000,41.309521,0
2013-12-16,45.299999,45.299999,45.299999,45.299999,41.584919,0
2013-12-17,45.189999,45.189999,45.189999,45.189999,41.483944,0
2013-12-18,45.900002,45.900002,45.900002,45.900002,42.135723,0
2013-12-19,45.599998,45.599998,45.599998,45.599998,42.080345,0
2013-12-20,45.900002,45.900002,45.900002,45.900002,42.357201,0
2013-12-23,46.169998,46.169998,46.169998,46.169998,42.606350,0
2013-12-24,46.320000,46.320000,46.320000,46.320000,42.744774,0
2013-12-26,46.509998,46.509998,46.509998,46.509998,42.920109,0
2013-12-27,46.500000,46.500000,46.500000,46.500000,42.910881,0
2013-12-30,46.500000,46.500000,46.500000,46.500000,42.910881,0
2013-12-31,46.689999,46.689999,46.689999,46.689999,43.086216,0
2014-01-02,46.270000,46.270000,46.270000,46.270000,42.698635,0
2014-01-03,46.290001,46.290001,46.290001,46.290001,42.717091,0
2014-01-06,46.150002,46.150002,46.150002,46.150002,42.587898,0
2014-01-07,46.450001,46.450001,46.450001,46.450001,42.864742,0
2014-01-08,46.470001,46.470001,46.470001,46.470001,42.883198,0
2014-01-09,46.500000,46.500000,46.500000,46.500000,42.910881,0
2014-01-10,46.639999,46.639999,46.639999,46.639999,43.040073,0
2014-01-13,46.049999,46.049999,46.049999,46.049999,42.495609,0
2014-01-14,46.570000,46.570000,46.570000,46.570000,42.975483,0
2014-01-15,46.820000,46.820000,46.820000,46.820000,43.206192,0
2014-01-16,46.770000,46.770000,46.770000,46.770000,43.160046,0
2014-01-17,46.599998,46.599998,46.599998,46.599998,43.003159,0
2014-01-21,46.750000,46.750000,46.750000,46.750000,43.141586,0
2014-01-22,46.820000,46.820000,46.820000,46.820000,43.206192,0
2014-01-23,46.419998,46.419998,46.419998,46.419998,42.837048,0
2014-01-24,45.410000,45.410000,45.410000,45.410000,41.905018,0
2014-01-27,45.130001,45.130001,45.130001,45.130001,41.646633,0
2014-01-28,45.450001,45.450001,45.450001,45.450001,41.941925,0
2014-01-29,44.980000,44.980000,44.980000,44.980000,41.508209,0
2014-01-30,45.520000,45.520000,45.520000,45.520000,42.006523,0
2014-01-31,45.240002,45.240002,45.240002,45.240002,41.748142,0
2014-02-03,44.139999,44.139999,44.139999,44.139999,40.733032,0
2014-02-04,44.500000,44.500000,44.500000,44.500000,41.065254,0
2014-02-05,44.389999,44.389999,44.389999,44.389999,40.963741,0
2014-02-06,44.950001,44.950001,44.950001,44.950001,41.480515,0
2014-02-07,45.540001,45.540001,45.540001,45.540001,42.024979,0
2014-02-10,45.619999,45.619999,45.619999,45.619999,42.098801,0
2014-02-11,46.110001,46.110001,46.110001,46.110001,42.550980,0
2014-02-12,46.160000,46.160000,46.160000,46.160000,42.597122,0
2014-02-13,46.470001,46.470001,46.470001,46.470001,42.883198,0
2014-02-14,46.680000,46.680000,46.680000,46.680000,43.076981,0
2014-02-18,46.810001,46.810001,46.810001,46.810001,43.196945,0
2014-02-19,46.490002,46.490002,46.490002,46.490002,42.901649,0
2014-02-20,46.820000,46.820000,46.820000,46.820000,43.206192,0
2014-02-21,46.759998,46.759998,46.759998,46.759998,43.150810,0
2014-02-24,47.060001,47.060001,47.060001,47.060001,43.427654,0
2014-02-25,47.009998,47.009998,47.009998,47.009998,43.381516,0
2014-02-26,47.060001,47.060001,47.060001,47.060001,43.427654,0
2014-02-27,47.299999,47.299999,47.299999,47.299999,43.649136,0
2014-02-28,47.389999,47.389999,47.389999,47.389999,43.732182,0
2014-03-03,47.060001,47.060001,47.060001,47.060001,43.427654,0
2014-03-04,47.820000,47.820000,47.820000,47.820000,44.128998,0
2014-03-05,47.810001,47.810001,47.810001,47.810001,44.119766,0
2014-03-06,47.880001,47.880001,47.880001,47.880001,44.184361,0
2014-03-07,47.889999,47.889999,47.889999,47.889999,44.193596,0
2014-03-10,47.840000,47.840000,47.840000,47.840000,44.147449,0
2014-03-11,47.570000,47.570000,47.570000,47.570000,43.898293,0
2014-03-12,47.619999,47.619999,47.619999,47.619999,43.944431,0
2014-03-13,47.060001,47.060001,47.060001,47.060001,43.427654,0
2014-03-14,46.990002,46.990002,46.990002,46.990002,43.363060,0
2014-03-17,47.410000,47.410000,47.410000,47.410000,43.750648,0
2014-03-18,47.799999,47.799999,47.799999,47.799999,44.110538,0
2014-03-19,47.490002,47.490002,47.490002,47.490002,43.824471,0
2014-03-20,47.740002,47.740002,47.740002,47.740002,44.055172,0
2014-03-21,47.599998,47.599998,47.599998,47.599998,43.925972,0
2014-03-24,47.099998,47.099998,47.099998,47.099998,43.653488,0
2014-03-25,47.259998,47.259998,47.259998,47.259998,43.801781,0
2014-03-26,46.860001,46.860001,46.860001,46.860001,43.431057,0
2014-03-27,46.779999,46.779999,46.779999,46.779999,43.356899,0
2014-03-28,46.980000,46.980000,46.980000,46.980000,43.542267,0
2014-03-31,47.430000,47.430000,47.430000,47.430000,43.959347,0
2014-04-01,47.810001,47.810001,47.810001,47.810001,44.311535,0
2014-04-02,47.959999,47.959999,47.959999,47.959999,44.450558,0
2014-04-03,47.830002,47.830002,47.830002,47.830002,44.330078,0
2014-04-04,47.169998,47.169998,47.169998,47.169998,43.718365,0
2014-04-07,46.599998,46.599998,46.599998,46.599998,43.190075,0
2014-04-08,46.820000,46.820000,46.820000,46.820000,43.393986,0
2014-04-09,47.369999,47.369999,47.369999,47.369999,43.903728,0
2014-04-10,46.330002,46.330002,46.330002,46.330002,42.939835,0
2014-04-11,45.860001,45.860001,45.860001,45.860001,42.504227,0
2014-04-14,46.189999,46.189999,46.189999,46.189999,42.810074,0
2014-04-15,46.490002,46.490002,46.490002,46.490002,43.088123,0
2014-04-16,47.000000,47.000000,47.000000,47.000000,43.560802,0
2014-04-17,47.080002,47.080002,47.080002,47.080002,43.634956,0
2014-04-21,47.270000,47.270000,47.270000,47.270000,43.811047,0
2014-04-22,47.529999,47.529999,47.529999,47.529999,44.052029,0
2014-04-23,47.389999,47.389999,47.389999,47.389999,43.922268,0
2014-04-24,47.439999,47.439999,47.439999,47.439999,43.968613,0
2014-04-25,46.980000,46.980000,46.980000,46.980000,43.542267,0
2014-04-28,47.049999,47.049999,47.049999,47.049999,43.607147,0
2014-04-29,47.290001,47.290001,47.290001,47.290001,43.829586,0
2014-04-30,47.459999,47.459999,47.459999,47.459999,43.987144,0
2014-05-01,47.480000,47.480000,47.480000,47.480000,44.005684,0
2014-05-02,47.450001,47.450001,47.450001,47.450001,43.977879,0
2014-05-05,47.520000,47.520000,47.520000,47.520000,44.042755,0
